"","season","round_number","team","elo"
"6094",2015,23,"Fremantle",1595.17916001452
"6095",2015,23,"Sydney",1607.56690174774
"6096",2015,23,"Gold Coast",1354.93264524671
"6097",2015,23,"Melbourne",1347.84378294754
"6098",2015,23,"GWS",1456.42420406164
"6099",2015,23,"Richmond",1608.80837958928
"6100",2015,23,"North Melbourne",1578.97727170954
"6101",2015,23,"West Coast",1661.75040484428
"6102",2015,23,"St Kilda",1384.71395156715
"6103",2015,23,"Brisbane Lions",1306.08808688745
"6104",2015,23,"Western Bulldogs",1593.29978302123
"6105",2015,24,"Western Bulldogs",1558.25759300533
"6106",2015,24,"Adelaide",1570.53791104726
"6107",2015,24,"West Coast",1674.56153814632
"6108",2015,24,"Hawthorn",1698.19038627165
"6109",2015,24,"Richmond",1636.2581706996
"6110",2015,24,"North Melbourne",1551.52748059923
"6111",2015,24,"Fremantle",1554.47278138696
"6112",2015,24,"Sydney",1619.42710288311
"6113",2015,25,"Hawthorn",1668.91273018844
"6114",2015,25,"Adelaide",1576.05408197221
"6115",2015,25,"Sydney",1603.18374492043
"6116",2015,25,"North Melbourne",1577.13893401285
"6117",2015,26,"Fremantle",1570.71613934964
"6118",2015,26,"Hawthorn",1696.53930822487
"6119",2015,26,"West Coast",1703.83919422953
"6120",2015,26,"North Melbourne",1602.99864824271
"6121",2015,27,"West Coast",1714.72886620294
"6122",2015,27,"Hawthorn",1706.18548590108
"6123",2016,1,"North Melbourne",1592.1089762693
"6124",2016,1,"Adelaide",1548.42750393578
"6125",2016,1,"West Coast",1671.98354286233
"6126",2016,1,"Brisbane Lions",1349.07376305819
"6127",2016,1,"Richmond",1599.85866235059
"6128",2016,1,"Carlton",1323.15445292252
"6129",2016,1,"Sydney",1566.29569081334
"6130",2016,1,"Collingwood",1476.84360927063
"6131",2016,1,"Gold Coast",1372.18152493146
"6132",2016,1,"Essendon",1382.14967171804
"6133",2016,1,"Western Bulldogs",1540.81030702244
"6134",2016,1,"Fremantle",1547.25477219675
"6135",2016,1,"Melbourne",1413.86169847383
"6136",2016,1,"GWS",1442.25728604091
"6137",2016,1,"Geelong",1525.02982193514
"6138",2016,1,"Hawthorn",1667.51648285632
"6139",2016,1,"Port Adelaide",1571.85630925948
"6140",2016,1,"St Kilda",1415.01771244652
"6141",2016,2,"GWS",1445.98284382281
"6142",2016,2,"Geelong",1559.54551384881
"6143",2016,2,"Fremantle",1507.73704519712
"6144",2016,2,"Gold Coast",1430.13643152206
"6145",2016,2,"Essendon",1379.76973150689
"6146",2016,2,"Melbourne",1430.65717052551
"6147",2016,2,"Brisbane Lions",1394.79462300465
"6148",2016,2,"North Melbourne",1561.07308288335
"6149",2016,2,"Adelaide",1527.49995081068
"6150",2016,2,"Port Adelaide",1577.9427924406
"6151",2016,2,"Collingwood",1462.03939761906
"6152",2016,2,"Richmond",1557.4233022423
"6153",2016,2,"Carlton",1388.81388484284
"6154",2016,2,"Sydney",1569.6719520399
"6155",2016,2,"Hawthorn",1614.22752622549
"6156",2016,2,"West Coast",1619.17522397093
"6157",2016,2,"St Kilda",1409.5875281801
"6158",2016,2,"Western Bulldogs",1563.99251223365
"6159",2016,3,"Richmond",1545.70985450329
"6160",2016,3,"Adelaide",1569.09464856321
"6161",2016,3,"Geelong",1534.35682857027
"6162",2016,3,"Brisbane Lions",1384.95632329548
"6163",2016,3,"Gold Coast",1461.79167359359
"6164",2016,3,"Carlton",1371.73297240235
"6165",2016,3,"St Kilda",1390.65386967969
"6166",2016,3,"Collingwood",1473.75284535807
"6167",2016,3,"Port Adelaide",1536.34809468806
"6168",2016,3,"Essendon",1398.14766424135
"6169",2016,3,"West Coast",1585.89547460105
"6170",2016,3,"Fremantle",1476.0818031256
"6171",2016,3,"Sydney",1586.75286448039
"6172",2016,3,"GWS",1471.17152910136
"6173",2016,3,"Western Bulldogs",1582.92617073407
"6174",2016,3,"Hawthorn",1647.50727559536
"6175",2016,3,"North Melbourne",1570.91138259251
"6176",2016,3,"Melbourne",1412.27923779105
"6177",2016,4,"North Melbourne",1558.79379329648
"6178",2016,4,"Fremantle",1461.20845178504
"6179",2016,4,"Essendon",1376.8867294996
"6180",2016,4,"Geelong",1555.68215924986
"6181",2016,4,"Brisbane Lions",1363.63099261589
"6182",2016,4,"Gold Coast",1486.61155457195
"6183",2016,4,"Collingwood",1439.56420023712
"6184",2016,4,"Melbourne",1424.39682708708
"6185",2016,4,"GWS",1461.82424778144
"6186",2016,4,"Port Adelaide",1557.60902942981
"6187",2016,4,"West Coast",1600.7688259416
"6188",2016,4,"Richmond",1519.74615543554
"6189",2016,4,"Hawthorn",1643.15095285928
"6190",2016,4,"St Kilda",1424.84251480064
"6191",2016,4,"Adelaide",1595.05834763097
"6192",2016,4,"Sydney",1596.10014580031
"6193",2016,4,"Carlton",1346.91309142399
"6194",2016,4,"Western Bulldogs",1587.28249347014
"6195",2016,5,"Hawthorn",1623.86895523776
"6196",2016,5,"Adelaide",1604.97503521437
"6197",2016,5,"Western Bulldogs",1591.9679303352
"6198",2016,5,"Brisbane Lions",1389.78737142239
"6199",2016,5,"Fremantle",1446.16387507225
"6200",2016,5,"Carlton",1342.22765455893
"6201",2016,5,"Collingwood",1409.66287616367
"6202",2016,5,"Essendon",1370.42208647116
"6203",2016,5,"Port Adelaide",1507.9234983647
"6204",2016,5,"Geelong",1562.1468022783
"6205",2016,5,"St Kilda",1444.12451242216
"6206",2016,5,"GWS",1511.50977884655
"6207",2016,5,"Gold Coast",1460.45517576544
"6208",2016,5,"North Melbourne",1573.83837000928
"6209",2016,5,"Melbourne",1454.29815116054
"6210",2016,5,"Richmond",1491.49237461733
"6211",2016,5,"Sydney",1586.1834582169
"6212",2016,5,"West Coast",1629.02260675982
"6213",2016,6,"West Coast",1594.07967925486
"6214",2016,6,"Collingwood",1442.70271710404
"6215",2016,6,"Carlton",1357.83584767797
"6216",2016,6,"Essendon",1337.38224553079
"6217",2016,6,"Adelaide",1604.15374876727
"6218",2016,6,"Fremantle",1430.55568195321
"6219",2016,6,"Geelong",1589.30049334556
"6220",2016,6,"Gold Coast",1443.47309538393
"6221",2016,6,"GWS",1536.88233692228
"6222",2016,6,"Hawthorn",1624.69024168486
"6223",2016,6,"Richmond",1460.11523117234
"6224",2016,6,"Port Adelaide",1480.76980729744
"6225",2016,6,"Melbourne",1485.67529460552
"6226",2016,6,"St Kilda",1418.75195434643
"6227",2016,6,"Brisbane Lions",1376.02894357972
"6228",2016,6,"Sydney",1621.12638572186
"6229",2016,6,"North Melbourne",1590.82045039079
"6230",2016,6,"Western Bulldogs",1605.72635817787
"6231",2016,7,"Western Bulldogs",1588.81334576934
"6232",2016,7,"Adelaide",1612.79118860023
"6233",2016,7,"Port Adelaide",1506.55088287883
"6234",2016,7,"Brisbane Lions",1397.34711263753
"6235",2016,7,"Collingwood",1422.55418233788
"6236",2016,7,"Carlton",1369.81805222895
"6237",2016,7,"Sydney",1599.80821666405
"6238",2016,7,"Essendon",1325.40004097981
"6239",2016,7,"Fremantle",1421.91824212025
"6240",2016,7,"GWS",1584.94352964072
"6241",2016,7,"Richmond",1434.33415559096
"6242",2016,7,"Hawthorn",1576.62904896642
"6243",2016,7,"Gold Coast",1419.53885428899
"6244",2016,7,"Melbourne",1448.02862598167
"6245",2016,7,"St Kilda",1456.39862297028
"6246",2016,7,"North Melbourne",1607.73346279932
"6247",2016,7,"Geelong",1613.2347344405
"6248",2016,7,"West Coast",1614.22821402101
"6249",2016,8,"Brisbane Lions",1371.18827394569
"6250",2016,8,"Collingwood",1402.19461665532
"6251",2016,8,"Hawthorn",1593.81533207494
"6252",2016,8,"Fremantle",1422.54518227837
"6253",2016,8,"Adelaide",1595.70071590386
"6254",2016,8,"Geelong",1645.3690735628
"6255",2016,8,"GWS",1584.3165894826
"6256",2016,8,"Gold Coast",1384.83814483168
"6257",2016,8,"Essendon",1313.10202411369
"6258",2016,8,"North Melbourne",1598.2640184965
"6259",2016,8,"Carlton",1390.17761791151
"6260",2016,8,"Port Adelaide",1532.70972157067
"6261",2016,8,"West Coast",1582.09387489871
"6262",2016,8,"St Kilda",1465.8680672731
"6263",2016,8,"Richmond",1417.14787248244
"6264",2016,8,"Sydney",1612.10623353017
"6265",2016,8,"Melbourne",1482.72933543898
"6266",2016,8,"Western Bulldogs",1605.90381846571
"6267",2016,9,"Gold Coast",1366.41055992165
"6268",2016,9,"Adelaide",1578.51355979856
"6269",2016,9,"Melbourne",1469.78314946929
"6270",2016,9,"Brisbane Lions",1336.33578869856
"6271",2016,9,"North Melbourne",1584.69965985653
"6272",2016,9,"Carlton",1407.72302322594
"6273",2016,9,"St Kilda",1439.23256855333
"6274",2016,9,"Essendon",1326.66638275366
"6275",2016,9,"Collingwood",1437.04710190245
"6276",2016,9,"Geelong",1662.55622966809
"6277",2016,9,"Fremantle",1409.93172163339
"6278",2016,9,"Richmond",1438.50043502828
"6279",2016,9,"Hawthorn",1606.42879271992
"6280",2016,9,"Sydney",1590.75367098434
"6281",2016,9,"Port Adelaide",1515.16431625624
"6282",2016,9,"West Coast",1608.72937361848
"6283",2016,9,"GWS",1602.74417439263
"6284",2016,9,"Western Bulldogs",1618.8500044354
"6285",2016,10,"St Kilda",1459.41826730734
"6286",2016,10,"Fremantle",1383.62210135993
"6287",2016,10,"Carlton",1389.2131065812
"6288",2016,10,"Geelong",1618.23257333111
"6289",2016,10,"West Coast",1606.10538176076
"6290",2016,10,"Gold Coast",1350.02738772578
"6291",2016,10,"Adelaide",1594.89673199443
"6292",2016,10,"GWS",1626.78108843043
"6293",2016,10,"Brisbane Lions",1314.27333814754
"6294",2016,10,"Hawthorn",1591.17032933965
"6295",2016,10,"Sydney",1606.0121343646
"6296",2016,10,"North Melbourne",1603.20957650127
"6297",2016,10,"Melbourne",1491.8456000203
"6298",2016,10,"Port Adelaide",1517.78830811397
"6299",2016,10,"Essendon",1306.48068399965
"6300",2016,10,"Richmond",1464.81005530174
"6301",2016,10,"Collingwood",1481.37075823943
"6302",2016,10,"Western Bulldogs",1594.81309039761
"6303",2016,11,"Carlton",1430.01477926245
"6304",2016,11,"Brisbane Lions",1307.4208117408
"6305",2016,11,"Fremantle",1364.56982563657
"6306",2016,11,"Essendon",1293.95256697901
"6307",2016,11,"Geelong",1577.43090064987
"6308",2016,11,"GWS",1603.09972821369
"6309",2016,11,"Hawthorn",1598.0228557464
"6310",2016,11,"Melbourne",1462.45478333119
"6311",2016,11,"Collingwood",1474.72413958406
"6312",2016,11,"Port Adelaide",1547.17912480308
"6313",2016,11,"North Melbourne",1580.66542725787
"6314",2016,11,"Richmond",1477.33817232238
"6315",2016,11,"Adelaide",1618.57809221117
"6316",2016,11,"St Kilda",1478.47054303069
"6317",2016,11,"Gold Coast",1336.78871816784
"6318",2016,11,"Sydney",1628.556283608
"6319",2016,11,"Western Bulldogs",1601.45970905298
"6320",2016,11,"West Coast",1619.3440513187
"6321",2016,12,"West Coast",1609.39184417916
"6322",2016,12,"Adelaide",1642.29835572397
"6323",2016,12,"St Kilda",1454.75027951789
"6324",2016,12,"Carlton",1446.04994093741
"6325",2016,12,"Melbourne",1460.44000013718
"6326",2016,12,"Collingwood",1445.6585821278
"6327",2016,12,"Brisbane Lions",1291.38565006583
"6328",2016,12,"Fremantle",1395.03857297712
"6329",2016,12,"Richmond",1451.24039980389
"6330",2016,12,"Gold Coast",1334.62498152031
"6331",2016,12,"Essendon",1263.48381963847
"6332",2016,12,"Hawthorn",1600.0376389404
"6333",2016,12,"Geelong",1590.17751492049
"6334",2016,12,"North Melbourne",1606.76319977636
"6335",2016,12,"GWS",1590.35311394307
"6336",2016,12,"Sydney",1630.72002025553
"6337",2016,12,"Port Adelaide",1576.24468225933
"6338",2016,12,"Western Bulldogs",1611.41191619252
"6339",2016,13,"Western Bulldogs",1610.37129703769
"6340",2016,13,"Geelong",1618.07866182921
"6341",2016,13,"Essendon",1253.76846325621
"6342",2016,13,"GWS",1626.25198054611
"6343",2016,13,"North Melbourne",1578.86205286764
"6344",2016,13,"Hawthorn",1609.75299532266
"6345",2016,13,"Sydney",1594.82115365248
"6346",2016,13,"Melbourne",1491.44941562372
"6347",2016,13,"Fremantle",1422.2053888711
"6348",2016,13,"Port Adelaide",1577.28530141416
"6349",2016,13,"Brisbane Lions",1264.21883417185
"6350",2016,13,"West Coast",1588.36918389615
"6351",2016,14,"Richmond",1454.34237372414
"6352",2016,14,"Brisbane Lions",1259.85312247744
"6353",2016,14,"GWS",1618.17240129103
"6354",2016,14,"Carlton",1420.48992430043
"6355",2016,14,"Collingwood",1414.64916664126
"6356",2016,14,"Fremantle",1455.00671728957
"6357",2016,14,"St Kilda",1480.31029615488
"6358",2016,14,"Geelong",1652.81695881669
"6359",2016,14,"Hawthorn",1615.05702482381
"6360",2016,14,"Gold Coast",1331.52300760006
"6361",2016,14,"Adelaide",1663.32101600698
"6362",2016,14,"North Melbourne",1573.55802336649
"6363",2016,15,"Melbourne",1467.81829025777
"6364",2016,15,"Adelaide",1680.32191231671
"6365",2016,15,"Carlton",1404.522775953
"6366",2016,15,"Collingwood",1452.62090051658
"6367",2016,15,"West Coast",1592.73489559056
"6368",2016,15,"Essendon",1261.8480425113
"6369",2016,15,"Port Adelaide",1544.48397299569
"6370",2016,15,"Richmond",1465.30191037612
"6371",2016,15,"Gold Coast",1335.57335817636
"6372",2016,15,"St Kilda",1501.67953405908
"6373",2016,15,"Sydney",1618.45227901843
"6374",2016,15,"Western Bulldogs",1575.63300005021
"6375",2016,16,"Carlton",1398.3726664737
"6376",2016,16,"Adelaide",1678.5316525416
"6377",2016,16,"Gold Coast",1383.82569484927
"6378",2016,16,"Brisbane Lions",1248.89358582546
"6379",2016,16,"GWS",1634.13954963846
"6380",2016,16,"Collingwood",1458.77100999588
"6381",2016,16,"Melbourne",1469.60855003289
"6382",2016,16,"Fremantle",1417.03498341426
"6383",2016,16,"Port Adelaide",1565.11374400467
"6384",2016,16,"Hawthorn",1611.00667424752
"6385",2016,16,"West Coast",1601.51352582569
"6386",2016,16,"North Melbourne",1556.55712705676
"6387",2016,16,"Western Bulldogs",1584.52466283877
"6388",2016,16,"Richmond",1444.67213936714
"6389",2016,16,"Essendon",1253.06941227617
"6390",2016,16,"St Kilda",1453.42719738617
"6391",2016,16,"Geelong",1631.44772091249
"6392",2016,16,"Sydney",1609.56061622987
"6393",2016,17,"Adelaide",1688.03443546631
"6394",2016,17,"Collingwood",1503.9663023378
"6395",2016,17,"Richmond",1450.15978760264
"6396",2016,17,"Essendon",1263.1483780508
"6397",2016,17,"Fremantle",1396.48048991103
"6398",2016,17,"Geelong",1599.33988087909
"6399",2016,17,"Western Bulldogs",1579.03701460327
"6400",2016,17,"Gold Coast",1391.89447076592
"6401",2016,17,"Brisbane Lions",1240.82480990881
"6402",2016,17,"GWS",1588.94425729654
"6403",2016,17,"Sydney",1641.66845626327
"6404",2016,17,"Hawthorn",1625.77438021978
"6405",2016,17,"St Kilda",1443.34823161154
"6406",2016,17,"Melbourne",1490.16304353611
"6407",2016,17,"North Melbourne",1535.14275888484
"6408",2016,17,"Port Adelaide",1550.3460380324
"6409",2016,17,"Carlton",1388.86988354898
"6410",2016,17,"West Coast",1622.92789399761
"6411",2016,18,"Geelong",1594.36616958457
"6412",2016,18,"Adelaide",1692.80030396329
"6413",2016,18,"Essendon",1265.12601652221
"6414",2016,18,"Brisbane Lions",1232.83286919912
"6415",2016,18,"Sydney",1634.8657384991
"6416",2016,18,"Carlton",1405.43611148086
"6417",2016,18,"Gold Coast",1378.22658481266
"6418",2016,18,"Fremantle",1401.45420120555
"6419",2016,18,"Port Adelaide",1572.77152325715
"6420",2016,18,"GWS",1596.93619800623
"6421",2016,18,"West Coast",1606.36166606574
"6422",2016,18,"Melbourne",1456.15375779258
"6423",2016,18,"Collingwood",1499.20043384082
"6424",2016,18,"North Melbourne",1512.71727366009
"6425",2016,18,"Hawthorn",1632.57709798395
"6426",2016,18,"Richmond",1448.18214913123
"6427",2016,18,"Western Bulldogs",1592.70490055653
"6428",2016,18,"St Kilda",1477.35751735507
"6429",2016,19,"Hawthorn",1650.79452267589
"6430",2016,19,"Carlton",1422.62460292522
"6431",2016,19,"Adelaide",1656.35548486681
"6432",2016,19,"Essendon",1232.28863191843
"6433",2016,19,"Melbourne",1466.48912763806
"6434",2016,19,"Gold Coast",1402.37876866928
"6435",2016,19,"Brisbane Lions",1265.6702538029
"6436",2016,19,"Port Adelaide",1557.85989267716
"6437",2016,19,"GWS",1611.84782858622
"6438",2016,19,"Richmond",1429.9647244393
"6439",2016,19,"North Melbourne",1541.62564085925
"6440",2016,19,"St Kilda",1504.50435486419
"6441",2016,19,"Fremantle",1377.30201734893
"6442",2016,19,"Sydney",1617.67724705473
"6443",2016,19,"Collingwood",1470.29206664167
"6444",2016,19,"West Coast",1596.02629622026
"6445",2016,19,"Geelong",1630.81098868105
"6446",2016,19,"Western Bulldogs",1565.5580630474
"6447",2016,20,"Adelaide",1661.45848374863
"6448",2016,20,"Brisbane Lions",1253.84462767324
"6449",2016,20,"Richmond",1410.15092223906
"6450",2016,20,"Collingwood",1501.85646682289
"6451",2016,20,"Geelong",1645.56955965421
"6452",2016,20,"Essendon",1227.18563303661
"6453",2016,20,"Gold Coast",1407.67876465285
"6454",2016,20,"GWS",1631.66163078646
"6455",2016,20,"Melbourne",1461.18913165449
"6456",2016,20,"Hawthorn",1645.43652356517
"6457",2016,20,"Western Bulldogs",1550.79949207424
"6458",2016,20,"North Melbourne",1558.12895671969
"6459",2016,20,"Sydney",1632.83138363361
"6460",2016,20,"Port Adelaide",1569.68551880681
"6461",2016,20,"Carlton",1427.98260203594
"6462",2016,20,"St Kilda",1488.00103900375
"6463",2016,20,"Fremantle",1362.14788077005
"6464",2016,20,"West Coast",1564.46189603904
"6465",2016,21,"Fremantle",1350.41131176328
"6466",2016,21,"Adelaide",1668.3660405996
"6467",2016,21,"Brisbane Lions",1246.93707082228
"6468",2016,21,"Carlton",1397.05836278204
"6469",2016,21,"Western Bulldogs",1565.09822449226
"6470",2016,21,"Collingwood",1477.20272431274
"6471",2016,21,"Richmond",1434.8046647492
"6472",2016,21,"Geelong",1649.32654641471
"6473",2016,21,"Essendon",1223.42864627611
"6474",2016,21,"Gold Coast",1422.5067105599
"6475",2016,21,"Port Adelaide",1539.58806399164
"6476",2016,21,"Melbourne",1505.41362395677
"6477",2016,21,"Hawthorn",1601.2120312629
"6478",2016,21,"North Melbourne",1543.83022430167
"6479",2016,21,"St Kilda",1518.92527825765
"6480",2016,21,"Sydney",1662.92883844879
"6481",2016,21,"GWS",1616.83368487942
"6482",2016,21,"West Coast",1576.19846504581
"6483",2016,22,"Port Adelaide",1505.20245981542
"6484",2016,22,"Adelaide",1677.29453615052
"6485",2016,22,"GWS",1611.17680612506
"6486",2016,22,"Fremantle",1341.48281621237
"6487",2016,22,"Brisbane Lions",1267.20624293185
"6488",2016,22,"Geelong",1631.33944166175
"6489",2016,22,"Collingwood",1484.11718552104
"6490",2016,22,"Gold Coast",1395.84915875943
"6491",2016,22,"West Coast",1581.85534380016
"6492",2016,22,"Hawthorn",1624.70085706519
"6493",2016,22,"Carlton",1376.78919067247
"6494",2016,22,"Melbourne",1539.79922813298
"6495",2016,22,"Richmond",1452.79176950216
"6496",2016,22,"St Kilda",1496.96090516597
"6497",2016,22,"North Melbourne",1520.34139849937
"6498",2016,22,"Sydney",1684.89321154047
"6499",2016,22,"Essendon",1250.08619807658
"6500",2016,22,"Western Bulldogs",1558.18376328396
"6501",2016,23,"St Kilda",1500.75410334228
"6502",2016,23,"Brisbane Lions",1262.2423457329
"6503",2016,23,"Essendon",1248.01434062895
"6504",2016,23,"Carlton",1412.77535774441
"6505",2016,23,"Hawthorn",1597.60895027556
"6506",2016,23,"Collingwood",1511.93428468002
"6507",2016,23,"North Melbourne",1529.1349839514
"6508",2016,23,"GWS",1624.35889214491
"6509",2016,23,"Geelong",1636.3033388607
"6510",2016,23,"Melbourne",1503.81306106104
"6511",2016,23,"Gold Coast",1368.03205960045
"6512",2016,23,"Port Adelaide",1509.20533479891
"6513",2016,23,"Sydney",1676.09962608844
"6514",2016,23,"Richmond",1448.99857132585
"6515",2016,23,"Adelaide",1673.29166116703
"6516",2016,23,"West Coast",1608.94725058979
"6517",2016,23,"Fremantle",1328.30073019252
"6518",2016,23,"Western Bulldogs",1560.25562073158
"6519",2016,24,"Sydney",1692.85434796399
"6520",2016,24,"GWS",1642.79250528966
"6521",2016,24,"Geelong",1661.43880270878
"6522",2016,24,"Hawthorn",1588.94026333542
"6523",2016,24,"Adelaide",1641.1674095506
"6524",2016,24,"North Melbourne",1510.70137080665
"6525",2016,24,"West Coast",1641.07150220623
"6526",2016,24,"Western Bulldogs",1518.4344529178
"6527",2016,25,"Sydney",1658.47840948455
"6528",2016,25,"Adelaide",1663.36670588343
"6529",2016,25,"Hawthorn",1595.1695600783
"6530",2016,25,"Western Bulldogs",1565.02974160362
"6531",2016,26,"Geelong",1655.2095059659
"6532",2016,26,"Sydney",1687.69307308093
"6533",2016,26,"GWS",1677.16844376911
"6534",2016,26,"Western Bulldogs",1589.25191154008
"6535",2016,27,"Sydney",1713.09429148324
"6536",2016,27,"Western Bulldogs",1605.11843449949
"6537",2017,1,"Gold Coast",1362.68524760972
"6538",2017,1,"Brisbane Lions",1250.24357821545
"6539",2017,1,"Fremantle",1376.61580310598
"6540",2017,1,"Geelong",1623.31787318541
"6541",2017,1,"Adelaide",1621.07221816406
"6542",2017,1,"GWS",1645.57498353075
"6543",2017,1,"Essendon",1317.51668323033
"6544",2017,1,"Hawthorn",1560.82851862286
"6545",2017,1,"St Kilda",1510.3872930207
"6546",2017,1,"Melbourne",1482.63276966494
"6547",2017,1,"Sydney",1640.07573717788
"6548",2017,1,"Port Adelaide",1511.26017378552
"6549",2017,1,"Carlton",1407.10589177319
"6550",2017,1,"Richmond",1450.19300319094
"6551",2017,1,"North Melbourne",1491.97056977736
"6552",2017,1,"West Coast",1565.97626349502
"6553",2017,1,"Collingwood",1513.66843231808
"6554",2017,1,"Western Bulldogs",1591.01138875025
"6555",2017,2,"Hawthorn",1510.63090354636
"6556",2017,2,"Adelaide",1611.24694803321
"6557",2017,2,"Melbourne",1508.68747509486
"6558",2017,2,"Carlton",1397.44740552453
"6559",2017,2,"Richmond",1480.20423454535
"6560",2017,2,"Collingwood",1508.52493658173
"6561",2017,2,"Brisbane Lions",1351.73599825315
"6562",2017,2,"Essendon",1399.9416408803
"6563",2017,2,"Port Adelaide",1540.41675438323
"6564",2017,2,"Fremantle",1413.60426213512
"6565",2017,2,"GWS",1574.9627378093
"6566",2017,2,"Gold Coast",1404.31262270175
"6567",2017,2,"Geelong",1586.35173736151
"6568",2017,2,"North Melbourne",1471.76143061086
"6569",2017,2,"West Coast",1580.53558641747
"6570",2017,2,"St Kilda",1485.91158246634
"6571",2017,2,"Western Bulldogs",1590.92089343319
"6572",2017,2,"Sydney",1582.8472909459
"6573",2017,3,"Port Adelaide",1565.50898360712
"6574",2017,3,"Adelaide",1621.45840416703
"6575",2017,3,"St Kilda",1478.854766191
"6576",2017,3,"Brisbane Lions",1333.72016673877
"6577",2017,3,"Sydney",1563.01575815433
"6578",2017,3,"Collingwood",1487.5823833894
"6579",2017,3,"Carlton",1389.81319063166
"6580",2017,3,"Essendon",1417.95747239469
"6581",2017,3,"North Melbourne",1483.49590716227
"6582",2017,3,"GWS",1596.27215525772
"6583",2017,3,"Gold Coast",1383.00320525333
"6584",2017,3,"Hawthorn",1500.41944741254
"6585",2017,3,"Geelong",1574.6172608101
"6586",2017,3,"Melbourne",1516.32168998773
"6587",2017,3,"Richmond",1501.14678773767
"6588",2017,3,"West Coast",1587.59240269281
"6589",2017,3,"Fremantle",1388.51203291123
"6590",2017,3,"Western Bulldogs",1610.75242622476
"6591",2017,4,"Adelaide",1631.11746934164
"6592",2017,4,"Essendon",1400.39001511545
"6593",2017,4,"Melbourne",1498.17105927487
"6594",2017,4,"Fremantle",1426.29669178764
"6595",2017,4,"Hawthorn",1448.46452059322
"6596",2017,4,"Geelong",1592.76789152296
"6597",2017,4,"Carlton",1407.3806479109
"6598",2017,4,"Gold Coast",1434.95813207265
"6599",2017,4,"GWS",1614.99813601627
"6600",2017,4,"Port Adelaide",1555.84991843252
"6601",2017,4,"Brisbane Lions",1323.52775478901
"6602",2017,4,"Richmond",1521.62964185949
"6603",2017,4,"Collingwood",1497.1328278359
"6604",2017,4,"St Kilda",1489.04717814076
"6605",2017,4,"West Coast",1567.109548571
"6606",2017,4,"Sydney",1553.46531370783
"6607",2017,4,"North Melbourne",1464.76992640372
"6608",2017,4,"Western Bulldogs",1572.96776734835
"6609",2017,5,"Gold Coast",1454.65660651575
"6610",2017,5,"Adelaide",1644.88824385969
"6611",2017,5,"Western Bulldogs",1563.89307752923
"6612",2017,5,"Brisbane Lions",1309.67857678439
"6613",2017,5,"Port Adelaide",1536.60147680213
"6614",2017,5,"Carlton",1387.68217346779
"6615",2017,5,"Essendon",1386.61924059739
"6616",2017,5,"Collingwood",1482.74707926184
"6617",2017,5,"St Kilda",1503.43292671482
"6618",2017,5,"Geelong",1615.97709377635
"6619",2017,5,"Sydney",1532.16855861354
"6620",2017,5,"GWS",1634.24657764666
"6621",2017,5,"Richmond",1535.47881986411
"6622",2017,5,"Melbourne",1488.01393802335
"6623",2017,5,"Fremantle",1436.45381303915
"6624",2017,5,"North Melbourne",1473.84461622283
"6625",2017,5,"Hawthorn",1425.25531833983
"6626",2017,5,"West Coast",1588.40630366529
"6627",2017,6,"Geelong",1633.04623798014
"6628",2017,6,"Collingwood",1455.0780044955
"6629",2017,6,"West Coast",1536.96035890954
"6630",2017,6,"Fremantle",1445.71616584083
"6631",2017,6,"North Melbourne",1464.58226342115
"6632",2017,6,"Gold Coast",1437.31490801129
"6633",2017,6,"Essendon",1414.28831536373
"6634",2017,6,"Melbourne",1480.8839529639
"6635",2017,6,"Brisbane Lions",1308.08098820784
"6636",2017,6,"Port Adelaide",1559.55568539258
"6637",2017,6,"Adelaide",1662.22994236415
"6638",2017,6,"Richmond",1542.60880492356
"6639",2017,6,"Hawthorn",1476.70126309559
"6640",2017,6,"St Kilda",1486.36378251104
"6641",2017,6,"Carlton",1364.72796487735
"6642",2017,6,"Sydney",1512.32159979146
"6643",2017,6,"GWS",1654.09353646873
"6644",2017,6,"Western Bulldogs",1565.49066610578
"6645",2017,7,"North Melbourne",1474.01025961636
"6646",2017,7,"Adelaide",1687.22710308776
"6647",2017,7,"Sydney",1478.59343773859
"6648",2017,7,"Brisbane Lions",1294.09293071029
"6649",2017,7,"Collingwood",1498.74523129645
"6650",2017,7,"Carlton",1398.45612693022
"6651",2017,7,"Fremantle",1425.11020607324
"6652",2017,7,"Essendon",1392.27156182216
"6653",2017,7,"Gold Coast",1427.88691181608
"6654",2017,7,"Geelong",1589.37901117919
"6655",2017,7,"St Kilda",1523.41344097636
"6656",2017,7,"GWS",1646.10661983869
"6657",2017,7,"Melbourne",1502.90070650547
"6658",2017,7,"Hawthorn",1439.65160463026
"6659",2017,7,"Western Bulldogs",1573.47758273583
"6660",2017,7,"Richmond",1517.61164419995
"6661",2017,7,"Port Adelaide",1573.54374289013
"6662",2017,7,"West Coast",1557.56631867713
"6663",2017,8,"Hawthorn",1449.8484251754
"6664",2017,8,"Brisbane Lions",1278.5776777651
"6665",2017,8,"St Kilda",1557.74058395832
"6666",2017,8,"Carlton",1430.45286556718
"6667",2017,8,"GWS",1611.77947685673
"6668",2017,8,"Collingwood",1466.74849265949
"6669",2017,8,"Richmond",1519.01446376558
"6670",2017,8,"Fremantle",1450.47090385663
"6671",2017,8,"Essendon",1366.91086403876
